txid,timestamp,src_ip,dst_ip,src_port,dst_port,protocol,network_timestamp,connection_duration_sec,packet_count,bytes_transferred,src_country,dst_country,src_asn,dst_asn
TX10007640,2026-01-04 06:42:00,10.14.10.2,10.12.10.4,8333,8333,TCP,2026-01-04 06:41:47,52.186,224,28084,DE,SG,AS3320,AS4657
TX10009360,2026-01-04 07:04:00,10.14.30.8,10.11.20.1,18333,8333,TCP,2026-01-04 07:03:42,46.737,223,40466,CA,SG,AS577,AS4657
TX10007516,2026-01-04 07:27:00,10.15.30.5,10.13.10.2,18444,8333,TCP,2026-01-04 07:26:45,45.914,24,41141,SG,CA,AS4657,AS812
TX10005069,2026-01-04 07:28:00,10.14.10.1,10.12.30.7,18444,8333,TCP,2026-01-04 07:27:57,53.257,197,55555,NL,NL,AS1136,AS1136
TX10008052,2026-01-04 07:59:00,10.13.20.8,10.15.20.3,18333,8333,TCP,2026-01-04 07:58:46,82.692,105,16184,CA,US,AS577,AS15169
TX10002544,2026-01-04 08:31:00,10.12.30.3,10.13.30.5,18333,8333,TCP,2026-01-04 08:30:41,54.381,24,35192,IN,DE,AS4755,AS6805
TX10007312,2026-01-04 08:46:00,10.14.30.5,10.11.30.5,18444,8333,TCP,2026-01-04 08:45:58,58.081,247,21237,IN,CA,AS45609,AS812
TX10009499,2026-01-04 08:56:00,10.12.30.2,10.12.30.1,8333,8333,TCP,2026-01-04 08:55:49,63.212,185,22827,IN,GB,AS45609,AS5089
TX10002436,2026-01-04 09:32:00,10.15.10.8,10.12.10.2,8333,8333,TCP,2026-01-04 09:31:55,12.912,221,13841,IN,DE,AS55836,AS3320
TX10004334,2026-01-04 09:37:00,10.13.20.1,10.14.20.8,8333,8333,TCP,2026-01-04 09:36:55,83.324,382,37666,CA,AU,AS812,AS4804
TX10004860,2026-01-04 09:42:00,10.11.10.7,10.14.30.2,18444,8333,TCP,2026-01-04 09:41:46,38.79,172,47137,SG,US,AS4657,AS7018
TX10006530,2026-01-04 10:48:00,10.15.10.2,10.12.30.1,18333,8333,TCP,2026-01-04 10:47:53,2.182,241,38596,US,DE,AS7922,AS3320
TX10003126,2026-01-04 12:08:00,10.13.10.3,10.14.20.2,18444,8333,TCP,2026-01-04 12:07:55,9.969,250,31410,DE,DE,AS6805,AS6805
TX10007200,2026-01-04 12:45:00,10.11.20.2,10.11.10.1,18333,8333,TCP,2026-01-04 12:45:00,31.996,104,12051,SG,AU,AS9506,AS1221
TX10003729,2026-01-04 13:10:00,10.12.10.8,10.15.30.5,18444,8333,TCP,2026-01-04 13:09:53,25.426,24,13749,IN,NL,AS4755,AS6830
TX10002234,2026-01-04 13:11:00,10.12.20.5,10.15.30.4,18333,8333,TCP,2026-01-04 13:10:49,28.149,257,25039,CA,NL,AS812,AS1136
TX10001046,2026-01-04 13:12:00,10.15.30.7,10.14.30.3,18444,8333,TCP,2026-01-04 13:11:54,64.692,221,22264,US,AU,AS7018,AS1221
TX10006933,2026-01-04 13:27:00,10.15.10.6,10.12.20.8,18444,8333,TCP,2026-01-04 13:26:46,18.321,254,8979,CA,NL,AS577,AS6830
TX10001475,2026-01-04 13:43:00,10.15.20.1,10.11.20.7,18333,8333,TCP,2026-01-04 13:42:57,80.958,185,40461,US,AU,AS7018,AS4804
TX10000654,2026-01-04 14:03:00,10.15.10.5,10.14.20.6,18444,8333,TCP,2026-01-04 14:02:59,6.651,3475,251033,NL,CA,AS1136,AS812
TX10001971,2026-01-04 14:18:00,10.13.20.5,10.14.30.5,18444,8333,TCP,2026-01-04 14:17:47,37.887,340,35432,AU,DE,AS1221,AS6805
TX10003681,2026-01-04 14:56:00,10.15.30.7,10.11.30.7,18444,8333,TCP,2026-01-04 14:55:42,66.061,167,17326,US,IN,AS7922,AS45609
TX10008494,2026-01-04 15:25:00,10.13.10.3,10.11.10.5,8333,8333,TCP,2026-01-04 15:24:46,43.93,327,29757,SG,IN,AS9506,AS55836
TX10004436,2026-01-04 15:28:00,10.15.20.8,10.14.20.5,18333,8333,TCP,2026-01-04 15:27:52,13.644,166,3736,CA,IN,AS812,AS4755
TX10004425,2026-01-04 15:56:00,10.13.20.3,10.11.30.7,8333,8333,TCP,2026-01-04 15:55:55,85.921,152,23142,IN,IN,AS45609,AS55836
TX10006404,2026-01-04 15:59:00,10.14.20.1,10.11.30.1,18444,8333,TCP,2026-01-04 15:58:49,58.37,362,25565,CA,GB,AS577,AS2856
TX10008537,2026-01-04 16:24:00,10.14.30.8,10.13.30.7,8333,8333,TCP,2026-01-04 16:23:45,80.182,129,3839,DE,DE,AS3320,AS6805
TX10007114,2026-01-04 16:49:00,10.13.20.2,10.11.30.6,18444,8333,TCP,2026-01-04 16:48:50,50.209,274,2998,US,US,AS7922,AS7922
TX10008663,2026-01-04 16:54:00,10.12.10.3,10.11.10.1,18333,8333,TCP,2026-01-04 16:53:44,56.026,285,46274,IN,CA,AS55836,AS577
TX10000880,2026-01-04 17:09:00,10.15.20.4,10.11.30.7,18333,8333,TCP,2026-01-04 17:08:48,9.722,1039,64947,AU,NL,AS4804,AS1136
TX10001438,2026-01-04 17:14:00,10.11.30.8,10.14.30.3,18444,8333,TCP,2026-01-04 17:13:58,7.157,303,16176,IN,US,AS55836,AS7922
TX10005994,2026-01-04 18:20:00,10.12.20.5,10.13.20.7,18444,8333,TCP,2026-01-04 18:19:47,79.152,150,47332,IN,DE,AS45609,AS3320
TX10007629,2026-01-04 19:31:00,10.14.10.8,10.14.30.1,18444,8333,TCP,2026-01-04 19:30:43,88.971,292,27563,NL,NL,AS1136,AS6830
TX10006712,2026-01-04 20:05:00,10.14.20.1,10.15.20.2,18444,8333,TCP,2026-01-04 20:04:44,5.836,284,56087,SG,SG,AS9506,AS9506
TX10005672,2026-01-04 21:26:00,10.15.30.8,10.13.10.8,18333,8333,TCP,2026-01-04 21:25:57,19.194,341,51565,US,IN,AS7018,AS55836
TX10004145,2026-01-04 21:52:00,10.14.10.3,10.13.20.4,18444,8333,TCP,2026-01-04 21:51:50,26.528,150,17664,IN,AU,AS55836,AS4804
TX10008005,2026-01-04 22:18:00,10.14.20.8,10.15.30.3,8333,8333,TCP,2026-01-04 22:17:42,21.741,314,12398,IN,NL,AS4755,AS1136
TX10008135,2026-01-04 22:21:00,10.11.30.8,10.14.10.7,8333,8333,TCP,2026-01-04 22:20:47,43.599,392,21719,US,GB,AS15169,AS5089
TX10005381,2026-01-04 22:31:00,10.12.10.3,10.15.30.4,18444,8333,TCP,2026-01-04 22:30:52,86.979,103,48958,US,IN,AS7018,AS45609
TX10002772,2026-01-04 23:12:00,10.12.10.8,10.12.30.8,18333,8333,TCP,2026-01-04 23:11:57,70.758,331,18408,AU,GB,AS1221,AS5089
TX10000096,2026-01-04 23:28:00,10.14.10.4,10.14.10.2,18444,8333,TCP,2026-01-04 23:27:47,7.33,4865,389521,DE,NL,AS3320,AS6830
TX10008104,2026-01-04 23:35:00,10.14.30.3,10.11.30.8,18444,8333,TCP,2026-01-04 23:35:00,57.213,35,44336,AU,GB,AS4804,AS5089
TX10009676,2026-01-05 00:02:00,10.12.30.6,10.15.30.4,18444,8333,TCP,2026-01-05 00:01:45,31.475,121,15164,IN,CA,AS45609,AS577
TX10009205,2026-01-05 00:34:00,10.11.20.5,10.14.20.1,18444,8333,TCP,2026-01-05 00:33:54,32.717,315,24432,IN,SG,AS4755,AS9506
TX10005431,2026-01-05 00:36:00,10.12.20.5,10.12.20.4,18333,8333,TCP,2026-01-05 00:35:42,80.902,169,11732,GB,DE,AS2856,AS6805
TX10009760,2026-01-05 01:05:00,10.14.10.4,10.14.20.3,18444,8333,TCP,2026-01-05 01:04:47,80.017,21,46306,SG,GB,AS4657,AS5089
TX10003517,2026-01-05 02:01:00,10.11.10.5,10.15.30.4,18333,8333,TCP,2026-01-05 02:00:44,39.838,42,30963,GB,SG,AS5089,AS9506
TX10007452,2026-01-05 02:05:00,10.13.30.1,10.11.20.5,18444,8333,TCP,2026-01-05 02:04:59,65.316,29,55180,US,IN,AS7922,AS4755
TX10003368,2026-01-05 02:08:00,10.12.20.8,10.12.10.1,18333,8333,TCP,2026-01-05 02:07:42,70.441,251,39989,SG,DE,AS9506,AS6805
TX10002864,2026-01-05 02:18:00,10.13.10.7,10.11.10.6,18333,8333,TCP,2026-01-05 02:17:50,9.817,394,33143,CA,NL,AS577,AS1136
TX10003289,2026-01-05 02:43:00,10.14.20.7,10.11.30.3,8333,8333,TCP,2026-01-05 02:42:53,68.602,136,35116,NL,US,AS1136,AS7922
TX10000577,2026-01-05 04:34:00,10.12.10.4,10.13.10.1,18444,8333,TCP,2026-01-05 04:33:50,8.481,4836,394920,US,CA,AS15169,AS812
TX10001315,2026-01-05 04:43:00,10.15.20.3,10.12.20.7,8333,8333,TCP,2026-01-05 04:42:51,33.66,366,16263,IN,NL,AS45609,AS1136
TX10006788,2026-01-05 05:01:00,10.14.10.1,10.13.20.5,8333,8333,TCP,2026-01-05 05:00:57,49.338,239,58851,SG,IN,AS4657,AS55836
TX10009852,2026-01-05 05:35:00,10.13.30.3,10.13.20.3,8333,8333,TCP,2026-01-05 05:34:52,60.811,108,30173,IN,SG,AS45609,AS9506
TX10003926,2026-01-05 05:40:00,10.14.30.3,10.15.20.1,8333,8333,TCP,2026-01-05 05:39:55,27.537,192,21210,IN,DE,AS55836,AS6805
TX10006503,2026-01-05 05:42:00,10.12.20.3,10.11.10.4,8333,8333,TCP,2026-01-05 05:41:57,88.72,36,35200,IN,NL,AS55836,AS1136
TX10004489,2026-01-05 06:35:00,10.15.20.2,10.11.20.2,8333,8333,TCP,2026-01-05 06:34:41,8.787,338,7207,US,GB,AS7018,AS2856
TX10008867,2026-01-05 06:53:00,10.13.30.6,10.12.30.7,8333,8333,TCP,2026-01-05 06:52:57,3.999,178,56290,US,GB,AS7018,AS5089
TX10008418,2026-01-05 07:19:00,10.14.20.1,10.14.10.5,8333,8333,TCP,2026-01-05 07:18:46,26.574,295,6239,IN,GB,AS4755,AS5089
TX10005213,2026-01-05 07:21:00,10.15.10.3,10.13.10.7,18333,8333,TCP,2026-01-05 07:20:54,79.912,81,24912,IN,NL,AS55836,AS6830
TX10001839,2026-01-05 07:44:00,10.15.30.6,10.11.20.2,18333,8333,TCP,2026-01-05 07:43:48,39.026,265,15802,IN,CA,AS4755,AS812
TX10009608,2026-01-05 08:15:00,10.15.30.3,10.14.30.5,8333,8333,TCP,2026-01-05 08:14:47,74.677,393,54809,IN,NL,AS55836,AS1136
TX10008191,2026-01-05 08:20:00,10.14.30.3,10.14.20.8,8333,8333,TCP,2026-01-05 08:19:57,2.11,84,42286,IN,SG,AS55836,AS9506
TX10001331,2026-01-05 08:48:00,10.14.10.4,10.11.20.8,18333,8333,TCP,2026-01-05 08:47:48,28.989,269,44846,IN,SG,AS4755,AS4657
TX10007085,2026-01-05 08:53:00,10.15.10.2,10.15.20.5,8333,8333,TCP,2026-01-05 08:52:59,39.126,101,35604,US,CA,AS7018,AS812
TX10005805,2026-01-05 08:59:00,10.12.30.1,10.13.20.2,8333,8333,TCP,2026-01-05 08:58:44,73.951,219,25403,US,NL,AS15169,AS1136
TX10009364,2026-01-05 09:10:00,10.14.30.8,10.15.30.4,18333,8333,TCP,2026-01-05 09:09:44,4.939,39,29504,GB,AU,AS5089,AS4804
TX10006819,2026-01-05 09:18:00,10.14.20.3,10.14.30.8,18444,8333,TCP,2026-01-05 09:17:57,83.907,331,32984,SG,AU,AS4657,AS1221
TX10001787,2026-01-05 09:32:00,10.15.20.7,10.14.20.7,8333,8333,TCP,2026-01-05 09:31:56,72.753,345,20001,AU,AU,AS4804,AS1221
TX10004693,2026-01-05 09:40:00,10.14.10.8,10.15.20.7,18444,8333,TCP,2026-01-05 09:39:45,80.924,213,29126,IN,AU,AS45609,AS4804
TX10006226,2026-01-05 10:14:00,10.11.30.6,10.15.20.7,8333,8333,TCP,2026-01-05 10:13:53,5.634,377,27668,IN,GB,AS4755,AS5089
TX10001970,2026-01-05 10:32:00,10.14.20.3,10.12.10.7,18333,8333,TCP,2026-01-05 10:31:41,79.004,365,56398,IN,NL,AS55836,AS1136
TX10001943,2026-01-05 10:39:00,10.13.10.3,10.15.30.5,18333,8333,TCP,2026-01-05 10:38:54,59.971,226,19416,NL,NL,AS6830,AS6830
TX10006081,2026-01-05 10:44:00,10.11.10.3,10.14.20.7,18333,8333,TCP,2026-01-05 10:43:50,10.025,305,18118,US,CA,AS15169,AS577
TX10005326,2026-01-05 10:56:00,10.14.20.8,10.12.20.1,18444,8333,TCP,2026-01-05 10:55:45,31.141,358,44389,IN,SG,AS55836,AS4657
TX10001182,2026-01-05 11:05:00,10.13.30.2,10.13.10.7,18333,8333,TCP,2026-01-05 11:04:48,29.729,334,4640,CA,AU,AS577,AS1221
TX10001154,2026-01-05 11:07:00,10.15.20.1,10.15.10.3,18333,8333,TCP,2026-01-05 11:06:48,55.0,202,6760,CA,DE,AS812,AS6805
TX10000461,2026-01-05 11:10:00,10.11.10.2,10.12.30.8,8333,8333,TCP,2026-01-05 11:09:53,2.251,3723,413446,CA,GB,AS812,AS2856
TX10002339,2026-01-05 11:17:00,10.14.10.8,10.14.30.1,8333,8333,TCP,2026-01-05 11:16:50,50.524,186,38111,IN,IN,AS45609,AS4755
TX10000989,2026-01-05 11:50:00,10.15.10.8,10.15.30.7,8333,8333,TCP,2026-01-05 11:49:59,6.084,2883,563715,DE,US,AS6805,AS7018
TX10009635,2026-01-05 12:10:00,10.11.20.8,10.15.30.6,18444,8333,TCP,2026-01-05 12:09:59,68.242,325,32771,US,NL,AS7922,AS1136
TX10005147,2026-01-05 12:18:00,10.12.20.4,10.15.20.7,18444,8333,TCP,2026-01-05 12:17:45,11.073,181,44658,US,SG,AS7018,AS4657
TX10002198,2026-01-05 12:36:00,10.14.10.3,10.13.10.4,8333,8333,TCP,2026-01-05 12:35:55,41.23,399,37439,GB,US,AS2856,AS7018
TX10004434,2026-01-05 13:01:00,10.13.10.1,10.11.20.7,18333,8333,TCP,2026-01-05 13:00:53,14.525,251,34536,IN,AU,AS55836,AS4804
TX10000568,2026-01-05 13:26:00,10.13.30.1,10.14.10.6,18444,8333,TCP,2026-01-05 13:25:59,9.681,4075,171649,DE,CA,AS6805,AS812
TX10002629,2026-01-05 13:59:00,10.12.20.7,10.15.30.1,8333,8333,TCP,2026-01-05 13:58:44,87.918,78,48953,AU,CA,AS4804,AS577
TX10009807,2026-01-05 14:23:00,10.14.30.2,10.15.20.1,8333,8333,TCP,2026-01-05 14:22:43,50.513,286,33715,CA,CA,AS577,AS812
TX10001249,2026-01-05 15:03:00,10.15.30.1,10.11.20.2,18444,8333,TCP,2026-01-05 15:02:41,79.827,66,15132,US,US,AS7922,AS15169
TX10000822,2026-01-05 15:36:00,10.13.20.5,10.12.20.1,18333,8333,TCP,2026-01-05 15:35:42,1.176,602,415970,DE,IN,AS6805,AS45609
TX10000276,2026-01-05 16:18:00,10.11.20.2,10.15.30.4,18333,8333,TCP,2026-01-05 16:18:00,7.741,2441,686662,NL,US,AS6830,AS7922
TX10009009,2026-01-05 16:35:00,10.12.10.6,10.13.30.4,18333,8333,TCP,2026-01-05 16:34:59,8.199,207,35525,DE,IN,AS6805,AS45609
TX10004431,2026-01-05 16:39:00,10.12.30.1,10.11.10.1,8333,8333,TCP,2026-01-05 16:38:57,62.957,36,6542,AU,DE,AS1221,AS3320
TX10001867,2026-01-05 16:41:00,10.14.30.1,10.11.30.4,18444,8333,TCP,2026-01-05 16:40:45,4.763,137,2133,IN,NL,AS55836,AS6830
TX10001361,2026-01-05 16:43:00,10.15.30.2,10.15.20.1,18444,8333,TCP,2026-01-05 16:42:41,52.898,118,49372,US,SG,AS15169,AS9506
TX10003125,2026-01-05 17:00:00,10.13.30.1,10.12.20.2,8333,8333,TCP,2026-01-05 16:59:50,30.269,237,21372,US,AU,AS7018,AS4804
TX10009502,2026-01-05 17:01:00,10.15.30.2,10.12.30.8,8333,8333,TCP,2026-01-05 17:00:56,22.991,137,25190,DE,CA,AS6805,AS812
TX10009659,2026-01-05 17:07:00,10.11.20.8,10.12.20.5,18333,8333,TCP,2026-01-05 17:06:45,47.276,396,32473,NL,SG,AS6830,AS9506
TX10004842,2026-01-05 18:57:00,10.11.20.5,10.11.30.8,8333,8333,TCP,2026-01-05 18:56:58,22.896,392,55505,AU,CA,AS1221,AS812
TX10009693,2026-01-05 19:16:00,10.15.20.7,10.11.20.1,8333,8333,TCP,2026-01-05 19:15:58,68.944,230,26901,IN,AU,AS45609,AS1221
TX10005973,2026-01-05 20:07:00,10.13.10.2,10.14.20.2,18333,8333,TCP,2026-01-05 20:06:56,6.695,98,52164,US,US,AS15169,AS7018
TX10004790,2026-01-05 20:08:00,10.12.20.6,10.15.10.6,18333,8333,TCP,2026-01-05 20:07:48,22.455,179,14641,IN,IN,AS4755,AS4755
TX10003380,2026-01-05 20:08:00,10.12.10.5,10.15.10.2,8333,8333,TCP,2026-01-05 20:07:44,11.141,312,16373,IN,IN,AS45609,AS4755
TX10009429,2026-01-05 20:14:00,10.11.10.6,10.11.10.6,8333,8333,TCP,2026-01-05 20:13:56,44.143,27,41473,IN,IN,AS45609,AS55836
TX10003919,2026-01-05 20:17:00,10.11.10.5,10.15.30.8,18444,8333,TCP,2026-01-05 20:16:41,19.657,54,27232,SG,DE,AS4657,AS3320
TX10006179,2026-01-05 20:22:00,10.11.10.3,10.14.20.4,18444,8333,TCP,2026-01-05 20:21:45,52.775,166,54158,IN,GB,AS55836,AS2856
TX10007387,2026-01-05 20:36:00,10.11.20.4,10.11.10.3,18444,8333,TCP,2026-01-05 20:35:58,24.363,299,41468,CA,NL,AS812,AS1136
TX10009893,2026-01-05 20:53:00,10.15.20.8,10.11.30.8,18444,8333,TCP,2026-01-05 20:52:56,71.801,176,15843,DE,SG,AS6805,AS9506
TX10001632,2026-01-05 21:57:00,10.12.30.5,10.12.20.8,18333,8333,TCP,2026-01-05 21:56:46,10.227,304,11190,IN,SG,AS55836,AS4657
TX10004024,2026-01-05 23:34:00,10.12.30.8,10.12.10.4,8333,8333,TCP,2026-01-05 23:33:59,79.846,104,40099,GB,CA,AS2856,AS812
TX10004148,2026-01-05 23:42:00,10.15.30.2,10.14.10.2,18333,8333,TCP,2026-01-05 23:41:58,2.398,351,42814,IN,DE,AS55836,AS6805
TX10002004,2026-01-06 00:06:00,10.14.30.2,10.11.20.2,18333,8333,TCP,2026-01-06 00:05:45,79.471,167,49536,SG,CA,AS4657,AS577
TX10006143,2026-01-06 00:39:00,10.15.10.7,10.11.20.6,18333,8333,TCP,2026-01-06 00:38:59,49.004,147,19544,IN,IN,AS55836,AS55836
TX10005659,2026-01-06 01:18:00,10.15.10.1,10.12.10.6,8333,8333,TCP,2026-01-06 01:17:59,38.691,237,53396,US,CA,AS7018,AS812
TX10004371,2026-01-06 01:20:00,10.15.20.2,10.12.10.5,18444,8333,TCP,2026-01-06 01:19:54,29.597,23,45963,NL,IN,AS6830,AS4755
TX10005628,2026-01-06 02:06:00,10.12.10.6,10.11.30.7,8333,8333,TCP,2026-01-06 02:05:44,55.214,77,1407,US,IN,AS7018,AS4755
TX10001391,2026-01-06 02:56:00,10.11.20.1,10.15.20.8,8333,8333,TCP,2026-01-06 02:55:45,78.944,152,31459,AU,AU,AS1221,AS4804
TX10002623,2026-01-06 03:36:00,10.14.30.7,10.12.30.6,18333,8333,TCP,2026-01-06 03:35:47,3.783,344,29372,US,DE,AS15169,AS6805
TX10001866,2026-01-06 03:47:00,10.12.10.3,10.11.30.4,8333,8333,TCP,2026-01-06 03:46:41,49.994,57,36006,AU,IN,AS1221,AS55836
TX10003679,2026-01-06 03:51:00,10.13.10.1,10.14.20.6,18444,8333,TCP,2026-01-06 03:50:55,18.207,323,12796,IN,DE,AS55836,AS3320
TX10004458,2026-01-06 04:03:00,10.12.20.4,10.12.20.6,8333,8333,TCP,2026-01-06 04:02:55,51.947,386,5707,US,NL,AS15169,AS1136
TX10003001,2026-01-06 05:00:00,10.14.30.3,10.14.30.6,18333,8333,TCP,2026-01-06 04:59:44,7.635,47,41299,DE,NL,AS6805,AS1136
TX10009470,2026-01-06 05:02:00,10.13.30.7,10.12.30.3,8333,8333,TCP,2026-01-06 05:01:52,45.568,196,6965,IN,SG,AS4755,AS9506
TX10000441,2026-01-06 05:48:00,10.14.20.2,10.14.30.4,18333,8333,TCP,2026-01-06 05:47:58,2.207,3883,420470,AU,SG,AS1221,AS4657
TX10007626,2026-01-06 05:55:00,10.11.20.2,10.13.20.3,18444,8333,TCP,2026-01-06 05:54:50,42.139,395,23302,NL,CA,AS6830,AS577
TX10003014,2026-01-06 06:18:00,10.13.20.2,10.15.20.3,8333,8333,TCP,2026-01-06 06:17:50,43.316,302,21150,SG,US,AS4657,AS15169
TX10003841,2026-01-06 06:34:00,10.12.20.8,10.12.20.8,18333,8333,TCP,2026-01-06 06:33:45,73.825,230,5591,DE,GB,AS3320,AS2856
TX10000023,2026-01-06 06:45:00,10.15.30.5,10.11.20.3,18444,8333,TCP,2026-01-06 06:44:49,11.44,1461,206694,IN,AU,AS45609,AS1221
TX10001205,2026-01-06 07:05:00,10.14.20.6,10.11.20.8,18333,8333,TCP,2026-01-06 07:04:46,85.732,337,45901,US,GB,AS7922,AS2856
TX10009289,2026-01-06 07:08:00,10.13.20.7,10.15.30.2,18444,8333,TCP,2026-01-06 07:07:59,34.845,65,48054,US,NL,AS7018,AS1136
TX10000902,2026-01-06 07:09:00,10.11.30.8,10.14.10.3,8333,8333,TCP,2026-01-06 07:08:52,1.723,3016,119359,SG,CA,AS4657,AS812
TX10005952,2026-01-06 07:37:00,10.13.30.2,10.11.10.6,8333,8333,TCP,2026-01-06 07:36:41,69.03,388,15914,IN,NL,AS55836,AS1136
TX10007426,2026-01-06 08:00:00,10.13.20.3,10.12.30.4,18444,8333,TCP,2026-01-06 07:59:55,45.11,110,26631,AU,IN,AS4804,AS4755
TX10002260,2026-01-06 09:16:00,10.14.10.7,10.15.30.3,18444,8333,TCP,2026-01-06 09:15:46,50.912,350,54144,US,NL,AS15169,AS6830
TX10004845,2026-01-06 09:56:00,10.12.30.4,10.11.30.8,8333,8333,TCP,2026-01-06 09:55:46,71.148,52,49341,IN,IN,AS55836,AS45609
TX10003079,2026-01-06 12:30:00,10.13.20.7,10.14.10.4,18444,8333,TCP,2026-01-06 12:29:52,3.099,312,46912,DE,SG,AS3320,AS4657
TX10007813,2026-01-06 12:45:00,10.11.30.4,10.13.20.1,8333,8333,TCP,2026-01-06 12:44:56,19.236,31,35987,DE,CA,AS3320,AS812
TX10004675,2026-01-06 13:00:00,10.15.10.3,10.13.10.1,18333,8333,TCP,2026-01-06 12:59:50,30.154,227,14204,IN,GB,AS55836,AS5089
TX10006943,2026-01-06 13:43:00,10.11.30.1,10.11.30.3,18333,8333,TCP,2026-01-06 13:42:57,66.534,285,20639,IN,CA,AS45609,AS812
TX10005843,2026-01-06 14:13:00,10.15.20.8,10.12.20.6,18333,8333,TCP,2026-01-06 14:13:00,10.941,358,49308,US,US,AS15169,AS7922
TX10008094,2026-01-06 16:04:00,10.12.30.3,10.12.10.6,8333,8333,TCP,2026-01-06 16:03:44,82.388,272,29916,IN,IN,AS4755,AS55836
TX10002047,2026-01-06 16:10:00,10.14.20.3,10.11.20.4,18333,8333,TCP,2026-01-06 16:09:49,67.498,246,18953,AU,CA,AS4804,AS812
TX10000990,2026-01-06 17:20:00,10.11.30.8,10.15.10.3,18333,8333,TCP,2026-01-06 17:19:42,3.087,2622,488186,SG,IN,AS4657,AS45609
TX10008833,2026-01-06 17:39:00,10.14.30.6,10.14.10.1,18333,8333,TCP,2026-01-06 17:38:45,4.27,141,5421,IN,CA,AS55836,AS812
TX10004522,2026-01-06 18:25:00,10.12.20.8,10.15.30.5,18333,8333,TCP,2026-01-06 18:25:00,38.056,185,1164,DE,GB,AS6805,AS2856
TX10008745,2026-01-06 19:03:00,10.12.20.2,10.14.30.8,8333,8333,TCP,2026-01-06 19:03:00,37.692,122,6580,CA,IN,AS577,AS4755
TX10009978,2026-01-06 19:18:00,10.13.10.7,10.13.30.1,18444,8333,TCP,2026-01-06 19:17:52,61.656,237,47084,IN,AU,AS55836,AS4804
TX10005956,2026-01-06 19:18:00,10.12.10.6,10.11.10.2,8333,8333,TCP,2026-01-06 19:17:49,76.221,38,45481,IN,SG,AS55836,AS9506
TX10006670,2026-01-06 19:25:00,10.13.30.6,10.13.20.6,18333,8333,TCP,2026-01-06 19:24:43,59.754,122,28553,AU,US,AS1221,AS7922
TX10003183,2026-01-06 19:56:00,10.15.30.3,10.11.10.5,8333,8333,TCP,2026-01-06 19:55:58,54.784,309,54744,IN,CA,AS45609,AS812
TX10009867,2026-01-06 20:16:00,10.11.10.5,10.14.10.5,8333,8333,TCP,2026-01-06 20:15:53,20.407,174,47363,AU,CA,AS1221,AS577
TX10008177,2026-01-06 21:13:00,10.15.20.8,10.14.20.3,18444,8333,TCP,2026-01-06 21:12:50,17.794,181,3429,GB,SG,AS2856,AS4657
TX10004631,2026-01-06 21:41:00,10.12.10.3,10.13.20.4,18333,8333,TCP,2026-01-06 21:40:47,15.197,118,40731,US,IN,AS7018,AS45609
TX10007336,2026-01-06 21:56:00,10.13.10.2,10.12.30.3,8333,8333,TCP,2026-01-06 21:55:43,19.639,97,33874,GB,NL,AS2856,AS6830
TX10004987,2026-01-06 22:07:00,10.14.20.1,10.14.30.7,18444,8333,TCP,2026-01-06 22:06:58,14.896,252,53224,DE,AU,AS6805,AS4804
TX10004289,2026-01-06 22:18:00,10.11.20.3,10.15.30.6,8333,8333,TCP,2026-01-06 22:17:41,41.099,292,43526,IN,GB,AS55836,AS5089
TX10002875,2026-01-06 22:20:00,10.14.10.6,10.13.30.5,18444,8333,TCP,2026-01-06 22:19:56,71.673,171,34311,US,US,AS15169,AS15169
TX10009330,2026-01-06 22:57:00,10.15.20.1,10.14.20.4,18444,8333,TCP,2026-01-06 22:56:45,24.711,310,32871,US,SG,AS7018,AS9506
TX10000712,2026-01-06 23:01:00,10.13.20.7,10.12.30.5,8333,8333,TCP,2026-01-06 23:00:50,10.351,4104,720461,DE,US,AS6805,AS7018
TX10003555,2026-01-06 23:05:00,10.13.20.6,10.15.20.2,18333,8333,TCP,2026-01-06 23:04:55,45.729,210,17331,IN,SG,AS55836,AS9506
TX10006684,2026-01-06 23:17:00,10.11.20.5,10.13.20.4,18333,8333,TCP,2026-01-06 23:16:46,38.016,206,44163,DE,SG,AS6805,AS4657
TX10006145,2026-01-07 00:01:00,10.14.20.5,10.12.30.7,18444,8333,TCP,2026-01-07 00:00:50,7.901,165,51066,NL,CA,AS1136,AS812
TX10004107,2026-01-07 00:37:00,10.15.10.8,10.15.30.3,8333,8333,TCP,2026-01-07 00:36:54,36.465,291,40714,US,CA,AS15169,AS812
TX10008955,2026-01-07 00:54:00,10.14.20.8,10.15.30.6,18333,8333,TCP,2026-01-07 00:53:46,32.116,174,51574,NL,SG,AS1136,AS9506
TX10000133,2026-01-07 03:14:00,10.13.20.6,10.13.20.8,18333,8333,TCP,2026-01-07 03:13:44,10.093,1897,399676,GB,NL,AS5089,AS6830
TX10000911,2026-01-07 03:27:00,10.14.10.1,10.14.20.1,8333,8333,TCP,2026-01-07 03:26:52,11.086,2902,510657,US,AU,AS15169,AS4804
TX10007457,2026-01-07 04:01:00,10.12.30.7,10.14.30.5,8333,8333,TCP,2026-01-07 04:00:46,50.723,324,17152,US,NL,AS15169,AS1136
TX10001107,2026-01-07 05:02:00,10.13.10.7,10.15.30.5,18333,8333,TCP,2026-01-07 05:01:42,12.116,372,27503,NL,US,AS6830,AS7922
