src_ip,dst_ip,txid,timestamp,source_wallet,destination_wallet,src_country,dst_country,src_asn,dst_asn
10.14.10.8,10.15.20.7,TX10004693,2026-01-05 09:40:00,W001026,W001984,IN,AU,AS45609,AS4804
10.11.30.6,10.15.20.7,TX10006226,2026-01-05 10:14:00,W001844,W000479,IN,GB,AS4755,AS5089
10.14.20.3,10.12.10.7,TX10001970,2026-01-05 10:32:00,W000739,W000049,IN,NL,AS55836,AS1136
10.13.10.3,10.15.30.5,TX10001943,2026-01-05 10:39:00,W001238,W000547,NL,NL,AS6830,AS6830
10.11.10.3,10.14.20.7,TX10006081,2026-01-05 10:44:00,W000169,W001654,US,CA,AS15169,AS577
10.14.20.8,10.12.20.1,TX10005326,2026-01-05 10:56:00,W002406,W001064,IN,SG,AS55836,AS4657
10.13.30.2,10.13.10.7,TX10001182,2026-01-05 11:05:00,W000469,W000007,CA,AU,AS577,AS1221
10.15.20.1,10.15.10.3,TX10001154,2026-01-05 11:07:00,W000210,W002053,CA,DE,AS812,AS6805
10.11.10.2,10.12.30.8,TX10000461,2026-01-05 11:10:00,W000036,W000991,CA,GB,AS812,AS2856
10.14.10.8,10.14.30.1,TX10002339,2026-01-05 11:17:00,W002440,W001855,IN,IN,AS45609,AS4755
10.15.10.8,10.15.30.7,TX10000989,2026-01-05 11:50:00,W000029,W000288,DE,US,AS6805,AS7018
10.11.20.8,10.15.30.6,TX10009635,2026-01-05 12:10:00,W000702,W000114,US,NL,AS7922,AS1136
10.12.20.4,10.15.20.7,TX10005147,2026-01-05 12:18:00,W002055,W002210,US,SG,AS7018,AS4657
10.14.10.3,10.13.10.4,TX10002198,2026-01-05 12:36:00,W002000,W000489,GB,US,AS2856,AS7018
10.13.10.1,10.11.20.7,TX10004434,2026-01-05 13:01:00,W000207,W000974,IN,AU,AS55836,AS4804
10.13.30.1,10.14.10.6,TX10000568,2026-01-05 13:26:00,W001960,W001411,DE,CA,AS6805,AS812
10.12.20.7,10.15.30.1,TX10002629,2026-01-05 13:59:00,W001041,W001252,AU,CA,AS4804,AS577
10.14.30.2,10.15.20.1,TX10009807,2026-01-05 14:23:00,W000871,W001011,CA,CA,AS577,AS812
10.15.30.1,10.11.20.2,TX10001249,2026-01-05 15:03:00,W002201,W001566,US,US,AS7922,AS15169
10.13.20.5,10.12.20.1,TX10000822,2026-01-05 15:36:00,W000009,W001921,DE,IN,AS6805,AS45609
10.11.20.2,10.15.30.4,TX10000276,2026-01-05 16:18:00,W001486,W001634,NL,US,AS6830,AS7922
10.12.10.6,10.13.30.4,TX10009009,2026-01-05 16:35:00,W002305,W000228,DE,IN,AS6805,AS45609
10.12.30.1,10.11.10.1,TX10004431,2026-01-05 16:39:00,W001271,W001686,AU,DE,AS1221,AS3320
10.14.30.1,10.11.30.4,TX10001867,2026-01-05 16:41:00,W002145,W001751,IN,NL,AS55836,AS6830
10.15.30.2,10.15.20.1,TX10001361,2026-01-05 16:43:00,W001956,W001346,US,SG,AS15169,AS9506
10.13.30.1,10.12.20.2,TX10003125,2026-01-05 17:00:00,W000823,W002138,US,AU,AS7018,AS4804
10.15.30.2,10.12.30.8,TX10009502,2026-01-05 17:01:00,W001576,W001207,DE,CA,AS6805,AS812
10.11.20.8,10.12.20.5,TX10009659,2026-01-05 17:07:00,W000058,W002211,NL,SG,AS6830,AS9506
10.11.20.5,10.11.30.8,TX10004842,2026-01-05 18:57:00,W000848,W001790,AU,CA,AS1221,AS812
10.15.20.7,10.11.20.1,TX10009693,2026-01-05 19:16:00,W001087,W001220,IN,AU,AS45609,AS1221
10.13.10.2,10.14.20.2,TX10005973,2026-01-05 20:07:00,W000134,W000396,US,US,AS15169,AS7018
10.12.20.6,10.15.10.6,TX10004790,2026-01-05 20:08:00,W001264,W001573,IN,IN,AS4755,AS4755
10.12.10.5,10.15.10.2,TX10003380,2026-01-05 20:08:00,W001460,W002110,IN,IN,AS45609,AS4755
10.11.10.6,10.11.10.6,TX10009429,2026-01-05 20:14:00,W002465,W000735,IN,IN,AS45609,AS55836
10.11.10.5,10.15.30.8,TX10003919,2026-01-05 20:17:00,W001494,W001179,SG,DE,AS4657,AS3320
10.11.10.3,10.14.20.4,TX10006179,2026-01-05 20:22:00,W002226,W001888,IN,GB,AS55836,AS2856
10.11.20.4,10.11.10.3,TX10007387,2026-01-05 20:36:00,W000215,W001851,CA,NL,AS812,AS1136
10.15.20.8,10.11.30.8,TX10009893,2026-01-05 20:53:00,W000250,W000831,DE,SG,AS6805,AS9506
10.12.30.5,10.12.20.8,TX10001632,2026-01-05 21:57:00,W002312,W002235,IN,SG,AS55836,AS4657
10.12.30.8,10.12.10.4,TX10004024,2026-01-05 23:34:00,W001928,W002264,GB,CA,AS2856,AS812
10.15.30.2,10.14.10.2,TX10004148,2026-01-05 23:42:00,W001548,W000005,IN,DE,AS55836,AS6805
10.14.30.2,10.11.20.2,TX10002004,2026-01-06 00:06:00,W001966,W000456,SG,CA,AS4657,AS577
10.15.10.7,10.11.20.6,TX10006143,2026-01-06 00:39:00,W001261,W001906,IN,IN,AS55836,AS55836
10.15.10.1,10.12.10.6,TX10005659,2026-01-06 01:18:00,W000317,W001757,US,CA,AS7018,AS812
10.15.20.2,10.12.10.5,TX10004371,2026-01-06 01:20:00,W001844,W001936,NL,IN,AS6830,AS4755
10.12.10.6,10.11.30.7,TX10005628,2026-01-06 02:06:00,W000933,W000780,US,IN,AS7018,AS4755
10.11.20.1,10.15.20.8,TX10001391,2026-01-06 02:56:00,W000189,W002261,AU,AU,AS1221,AS4804
10.14.30.7,10.12.30.6,TX10002623,2026-01-06 03:36:00,W001972,W000352,US,DE,AS15169,AS6805
10.12.10.3,10.11.30.4,TX10001866,2026-01-06 03:47:00,W001927,W002410,AU,IN,AS1221,AS55836
10.13.10.1,10.14.20.6,TX10003679,2026-01-06 03:51:00,W002308,W002075,IN,DE,AS55836,AS3320
10.12.20.4,10.12.20.6,TX10004458,2026-01-06 04:03:00,W002148,W002320,US,NL,AS15169,AS1136
10.14.30.3,10.14.30.6,TX10003001,2026-01-06 05:00:00,W000102,W002414,DE,NL,AS6805,AS1136
10.13.30.7,10.12.30.3,TX10009470,2026-01-06 05:02:00,W001249,W001018,IN,SG,AS4755,AS9506
10.14.20.2,10.14.30.4,TX10000441,2026-01-06 05:48:00,W000015,W001599,AU,SG,AS1221,AS4657
10.11.20.2,10.13.20.3,TX10007626,2026-01-06 05:55:00,W001160,W001372,NL,CA,AS6830,AS577
10.13.20.2,10.15.20.3,TX10003014,2026-01-06 06:18:00,W000463,W001521,SG,US,AS4657,AS15169
10.12.20.8,10.12.20.8,TX10003841,2026-01-06 06:34:00,W002067,W000455,DE,GB,AS3320,AS2856
10.15.30.5,10.11.20.3,TX10000023,2026-01-06 06:45:00,W000016,W001663,IN,AU,AS45609,AS1221
10.14.20.6,10.11.20.8,TX10001205,2026-01-06 07:05:00,W000822,W000557,US,GB,AS7922,AS2856
10.13.20.7,10.15.30.2,TX10009289,2026-01-06 07:08:00,W000651,W001266,US,NL,AS7018,AS1136
10.11.30.8,10.14.10.3,TX10000902,2026-01-06 07:09:00,W000046,W001242,SG,CA,AS4657,AS812
10.13.30.2,10.11.10.6,TX10005952,2026-01-06 07:37:00,W000167,W001167,IN,NL,AS55836,AS1136
10.13.20.3,10.12.30.4,TX10007426,2026-01-06 08:00:00,W001353,W000960,AU,IN,AS4804,AS4755
10.14.10.7,10.15.30.3,TX10002260,2026-01-06 09:16:00,W000768,W000418,US,NL,AS15169,AS6830
10.12.30.4,10.11.30.8,TX10004845,2026-01-06 09:56:00,W001274,W000134,IN,IN,AS55836,AS45609
10.13.20.7,10.14.10.4,TX10003079,2026-01-06 12:30:00,W001799,W000942,DE,SG,AS3320,AS4657
10.11.30.4,10.13.20.1,TX10007813,2026-01-06 12:45:00,W000980,W001558,DE,CA,AS3320,AS812
10.15.10.3,10.13.10.1,TX10004675,2026-01-06 13:00:00,W001746,W002203,IN,GB,AS55836,AS5089
10.11.30.1,10.11.30.3,TX10006943,2026-01-06 13:43:00,W002178,W001035,IN,CA,AS45609,AS812
10.15.20.8,10.12.20.6,TX10005843,2026-01-06 14:13:00,W001329,W000687,US,US,AS15169,AS7922
10.12.30.3,10.12.10.6,TX10008094,2026-01-06 16:04:00,W000219,W001075,IN,IN,AS4755,AS55836
10.14.20.3,10.11.20.4,TX10002047,2026-01-06 16:10:00,W000661,W002269,AU,CA,AS4804,AS812
10.11.30.8,10.15.10.3,TX10000990,2026-01-06 17:20:00,W000029,W000802,SG,IN,AS4657,AS45609
10.14.30.6,10.14.10.1,TX10008833,2026-01-06 17:39:00,W002478,W001169,IN,CA,AS55836,AS812
10.12.20.8,10.15.30.5,TX10004522,2026-01-06 18:25:00,W000086,W001530,DE,GB,AS6805,AS2856
10.12.20.2,10.14.30.8,TX10008745,2026-01-06 19:03:00,W001299,W001459,CA,IN,AS577,AS4755
10.13.10.7,10.13.30.1,TX10009978,2026-01-06 19:18:00,W000572,W000520,IN,AU,AS55836,AS4804
10.12.10.6,10.11.10.2,TX10005956,2026-01-06 19:18:00,W001370,W001600,IN,SG,AS55836,AS9506
10.13.30.6,10.13.20.6,TX10006670,2026-01-06 19:25:00,W002084,W001498,AU,US,AS1221,AS7922
10.15.30.3,10.11.10.5,TX10003183,2026-01-06 19:56:00,W002137,W000612,IN,CA,AS45609,AS812
10.11.10.5,10.14.10.5,TX10009867,2026-01-06 20:16:00,W000949,W001966,AU,CA,AS1221,AS577
10.15.20.8,10.14.20.3,TX10008177,2026-01-06 21:13:00,W002189,W000946,GB,SG,AS2856,AS4657
10.12.10.3,10.13.20.4,TX10004631,2026-01-06 21:41:00,W001921,W001554,US,IN,AS7018,AS45609
10.13.10.2,10.12.30.3,TX10007336,2026-01-06 21:56:00,W000446,W000999,GB,NL,AS2856,AS6830
10.14.20.1,10.14.30.7,TX10004987,2026-01-06 22:07:00,W001887,W001637,DE,AU,AS6805,AS4804
10.11.20.3,10.15.30.6,TX10004289,2026-01-06 22:18:00,W000708,W001556,IN,GB,AS55836,AS5089
10.14.10.6,10.13.30.5,TX10002875,2026-01-06 22:20:00,W001308,W002499,US,US,AS15169,AS15169
10.15.20.1,10.14.20.4,TX10009330,2026-01-06 22:57:00,W000600,W001866,US,SG,AS7018,AS9506
10.13.20.7,10.12.30.5,TX10000712,2026-01-06 23:01:00,W000502,W001265,DE,US,AS6805,AS7018
10.13.20.6,10.15.20.2,TX10003555,2026-01-06 23:05:00,W001621,W000566,IN,SG,AS55836,AS9506
10.11.20.5,10.13.20.4,TX10006684,2026-01-06 23:17:00,W000523,W000842,DE,SG,AS6805,AS4657
10.14.20.5,10.12.30.7,TX10006145,2026-01-07 00:01:00,W001866,W000691,NL,CA,AS1136,AS812
10.15.10.8,10.15.30.3,TX10004107,2026-01-07 00:37:00,W000867,W002007,US,CA,AS15169,AS812
10.14.20.8,10.15.30.6,TX10008955,2026-01-07 00:54:00,W001205,W002036,NL,SG,AS1136,AS9506
10.13.20.6,10.13.20.8,TX10000133,2026-01-07 03:14:00,W000042,W002155,GB,NL,AS5089,AS6830
10.14.10.1,10.14.20.1,TX10000911,2026-01-07 03:27:00,W000015,W001504,US,AU,AS15169,AS4804
10.12.30.7,10.14.30.5,TX10007457,2026-01-07 04:01:00,W002429,W000084,US,NL,AS15169,AS1136
10.13.10.7,10.15.30.5,TX10001107,2026-01-07 05:02:00,W001317,W001573,NL,US,AS6830,AS7922
10.13.20.7,10.13.30.1,TX10006858,2026-01-07 06:31:00,W000354,W001774,GB,CA,AS5089,AS577
10.13.10.4,10.12.20.7,TX10009439,2026-01-07 06:35:00,W000791,W000748,US,IN,AS7018,AS55836
10.14.30.2,10.11.10.3,TX10000131,2026-01-07 07:01:00,W000043,W000877,IN,SG,AS4755,AS9506
10.15.30.7,10.12.20.5,TX10003598,2026-01-07 08:18:00,W000531,W000055,US,NL,AS7018,AS6830
10.13.20.5,10.11.20.8,TX10002074,2026-01-07 08:35:00,W001313,W001037,IN,US,AS45609,AS7018
10.15.30.5,10.12.30.4,TX10006150,2026-01-07 09:06:00,W002167,W000380,DE,SG,AS3320,AS4657
10.12.10.5,10.14.30.3,TX10003756,2026-01-07 09:19:00,W001622,W002156,GB,NL,AS2856,AS6830
10.11.20.4,10.12.30.2,TX10000304,2026-01-07 09:57:00,W001523,W000122,NL,IN,AS6830,AS45609
10.11.20.2,10.11.20.6,TX10009025,2026-01-07 10:01:00,W001813,W001293,AU,NL,AS4804,AS6830
10.11.30.2,10.11.30.3,TX10003595,2026-01-07 11:05:00,W000361,W001121,IN,IN,AS55836,AS4755
10.15.10.7,10.15.10.7,TX10001732,2026-01-07 11:07:00,W002041,W000495,CA,SG,AS812,AS4657
10.12.20.6,10.14.30.5,TX10007300,2026-01-07 11:11:00,W002262,W000804,US,DE,AS7018,AS3320
10.14.20.2,10.14.20.7,TX10008111,2026-01-07 11:58:00,W001805,W002076,SG,DE,AS4657,AS6805
10.14.10.4,10.14.10.4,TX10009504,2026-01-07 13:02:00,W002287,W000507,US,CA,AS7922,AS812
10.12.30.1,10.11.10.5,TX10004991,2026-01-07 13:05:00,W001803,W001171,CA,CA,AS812,AS577
10.12.30.4,10.13.10.6,TX10009495,2026-01-07 13:13:00,W000231,W001286,IN,US,AS45609,AS7018
10.14.20.4,10.14.10.3,TX10007499,2026-01-07 13:23:00,W000447,W000567,US,US,AS7922,AS15169
10.11.20.4,10.12.10.3,TX10001854,2026-01-07 13:43:00,W000329,W000508,US,CA,AS15169,AS577
10.13.30.1,10.11.10.6,TX10000182,2026-01-07 14:08:00,W000039,W001079,SG,CA,AS9506,AS812
10.15.30.6,10.11.20.2,TX10006751,2026-01-07 14:39:00,W001336,W001762,US,IN,AS7922,AS45609
10.15.20.8,10.15.10.2,TX10003207,2026-01-07 14:40:00,W001668,W002013,GB,CA,AS2856,AS577
10.14.10.4,10.11.10.8,TX10006277,2026-01-07 16:20:00,W001844,W002368,IN,US,AS55836,AS7018
10.11.10.2,10.15.10.2,TX10005285,2026-01-07 16:31:00,W002138,W002104,US,AU,AS15169,AS4804
10.13.30.7,10.14.30.7,TX10005706,2026-01-07 17:30:00,W000724,W002000,US,GB,AS15169,AS5089
10.12.10.3,10.13.20.4,TX10003576,2026-01-07 17:36:00,W002132,W002184,IN,CA,AS45609,AS812
10.13.20.8,10.14.20.1,TX10009611,2026-01-07 18:05:00,W000955,W001213,IN,NL,AS55836,AS6830
10.12.20.3,10.13.10.8,TX10004470,2026-01-07 19:09:00,W001303,W000346,US,AU,AS15169,AS4804
10.14.20.1,10.15.10.3,TX10001734,2026-01-07 19:12:00,W000854,W000035,DE,CA,AS3320,AS812
10.11.20.1,10.11.30.3,TX10000000,2026-01-07 19:49:00,W000952,W000955,US,IN,AS15169,AS55836
10.12.10.5,10.14.20.6,TX10002015,2026-01-07 20:38:00,W002383,W000242,AU,GB,AS1221,AS2856
10.14.10.4,10.14.10.6,TX10007109,2026-01-07 21:17:00,W001939,W000435,NL,SG,AS6830,AS9506
10.11.20.8,10.12.30.6,TX10001411,2026-01-07 21:32:00,W002239,W002069,IN,NL,AS4755,AS6830
10.15.30.7,10.13.10.3,TX10006241,2026-01-07 21:36:00,W000028,W001503,US,AU,AS15169,AS4804
10.15.20.8,10.12.30.3,TX10001813,2026-01-07 21:43:00,W000119,W002456,AU,NL,AS4804,AS1136
10.12.20.8,10.13.30.4,TX10009956,2026-01-07 22:13:00,W001591,W000561,DE,AU,AS3320,AS4804
10.13.20.3,10.15.20.6,TX10001208,2026-01-07 22:16:00,W001369,W001970,DE,CA,AS6805,AS577
10.12.20.6,10.11.30.7,TX10000459,2026-01-07 22:22:00,W000626,W001059,AU,SG,AS1221,AS9506
10.11.20.8,10.13.10.4,TX10007893,2026-01-07 22:44:00,W001932,W001917,US,SG,AS7018,AS9506
10.12.20.7,10.15.20.2,TX10000042,2026-01-07 22:48:00,W000028,W000777,IN,DE,AS4755,AS6805
10.12.20.1,10.12.30.1,TX10001952,2026-01-07 23:07:00,W002211,W002331,DE,DE,AS3320,AS3320
10.15.10.3,10.13.10.4,TX10004244,2026-01-07 23:10:00,W001175,W000181,IN,GB,AS45609,AS5089
10.15.10.6,10.11.20.2,TX10004485,2026-01-07 23:29:00,W001956,W001117,CA,CA,AS812,AS577
10.11.10.2,10.14.30.2,TX10009950,2026-01-07 23:33:00,W001072,W000590,SG,DE,AS9506,AS3320
10.15.10.7,10.11.10.6,TX10003537,2026-01-08 00:07:00,W002389,W000957,IN,DE,AS4755,AS6805
10.14.30.2,10.14.10.4,TX10007470,2026-01-08 00:43:00,W000957,W001228,IN,IN,AS55836,AS45609
10.13.10.6,10.11.30.4,TX10000221,2026-01-08 00:49:00,W000028,W000067,IN,US,AS45609,AS7018
10.11.30.3,10.15.30.7,TX10001664,2026-01-08 02:20:00,W002383,W000699,GB,IN,AS2856,AS45609
10.14.10.6,10.12.20.7,TX10009482,2026-01-08 02:46:00,W001572,W002109,GB,CA,AS2856,AS812
10.11.20.3,10.12.30.7,TX10007906,2026-01-08 03:33:00,W001529,W001051,IN,IN,AS4755,AS4755
10.13.20.3,10.11.10.6,TX10008726,2026-01-08 04:21:00,W002311,W002331,IN,IN,AS55836,AS4755
10.14.10.7,10.13.30.1,TX10001879,2026-01-08 04:31:00,W000462,W000078,IN,NL,AS45609,AS1136
10.11.20.3,10.13.10.5,TX10007979,2026-01-08 04:37:00,W001359,W001203,US,NL,AS15169,AS6830
10.15.20.5,10.11.10.1,TX10003637,2026-01-08 05:21:00,W000092,W001425,US,IN,AS7922,AS55836
10.11.30.3,10.12.10.1,TX10009209,2026-01-08 05:41:00,W001683,W002314,IN,NL,AS55836,AS6830
10.14.10.5,10.15.10.3,TX10001148,2026-01-08 06:28:00,W001725,W001805,US,US,AS7922,AS7018
10.12.10.6,10.14.20.6,TX10007513,2026-01-08 06:57:00,W001042,W002167,AU,GB,AS4804,AS5089
10.15.10.2,10.11.10.4,TX10005086,2026-01-08 07:19:00,W001817,W002170,GB,US,AS5089,AS7018
10.14.10.1,10.13.20.1,TX10007538,2026-01-08 07:26:00,W000635,W002239,IN,NL,AS45609,AS6830
10.11.20.1,10.11.30.6,TX10004738,2026-01-08 07:32:00,W000636,W000513,CA,IN,AS812,AS45609
10.12.30.1,10.12.20.2,TX10000065,2026-01-08 09:17:00,W000028,W000512,SG,CA,AS9506,AS812
10.14.30.5,10.12.30.6,TX10008602,2026-01-08 09:27:00,W000814,W000801,IN,NL,AS45609,AS6830
10.14.30.2,10.14.20.1,TX10002593,2026-01-08 10:43:00,W000523,W000520,IN,SG,AS45609,AS9506
10.12.20.8,10.13.30.7,TX10000395,2026-01-08 10:47:00,W000279,W001717,AU,US,AS1221,AS7018
10.12.10.6,10.15.20.5,TX10007412,2026-01-08 11:16:00,W000556,W001835,AU,IN,AS4804,AS45609
10.15.20.7,10.12.10.7,TX10008192,2026-01-08 11:17:00,W000525,W002448,US,SG,AS15169,AS9506
10.11.10.7,10.14.30.1,TX10006368,2026-01-08 11:43:00,W000011,W001331,US,CA,AS15169,AS577
10.15.30.8,10.13.20.4,TX10007086,2026-01-08 11:56:00,W002317,W002117,IN,GB,AS4755,AS5089
10.15.20.8,10.13.10.8,TX10009981,2026-01-08 12:49:00,W001610,W001250,CA,DE,AS577,AS6805
10.15.10.2,10.13.20.6,TX10008885,2026-01-08 13:08:00,W002274,W000062,DE,CA,AS3320,AS577
10.15.10.2,10.11.10.2,TX10009755,2026-01-08 13:46:00,W002297,W000671,CA,AU,AS812,AS1221
10.12.30.8,10.12.30.3,TX10009230,2026-01-08 14:43:00,W000265,W000984,IN,US,AS45609,AS7018
10.14.10.7,10.11.30.5,TX10004690,2026-01-08 15:16:00,W002470,W002120,US,GB,AS7018,AS5089
10.14.20.5,10.11.30.8,TX10009136,2026-01-08 16:04:00,W000893,W001646,DE,US,AS3320,AS7922
10.13.30.4,10.13.20.3,TX10002873,2026-01-08 16:06:00,W000178,W000437,IN,AU,AS55836,AS1221
10.13.10.5,10.12.20.3,TX10003916,2026-01-08 17:01:00,W000909,W000157,US,GB,AS7018,AS2856
10.15.20.7,10.12.10.2,TX10006212,2026-01-08 17:40:00,W002411,W000530,IN,US,AS55836,AS7922
10.12.30.7,10.13.20.8,TX10004208,2026-01-08 17:53:00,W000686,W000715,SG,SG,AS4657,AS4657
10.13.30.1,10.11.30.5,TX10003490,2026-01-08 18:20:00,W001146,W002439,IN,SG,AS45609,AS4657
10.14.20.6,10.11.20.1,TX10009004,2026-01-08 18:34:00,W000211,W000505,SG,US,AS4657,AS7018
10.11.10.7,10.12.10.6,TX10008614,2026-01-08 18:40:00,W001857,W001432,DE,NL,AS3320,AS1136
10.11.20.7,10.12.30.7,TX10000247,2026-01-08 19:01:00,W000033,W000155,IN,DE,AS55836,AS3320
10.13.30.8,10.13.30.7,TX10007569,2026-01-08 19:06:00,W002089,W001670,IN,NL,AS55836,AS6830
10.15.20.5,10.13.10.8,TX10008860,2026-01-08 19:27:00,W000166,W001340,IN,CA,AS55836,AS812
10.12.30.2,10.15.20.3,TX10006464,2026-01-08 19:28:00,W002051,W000867,IN,SG,AS55836,AS4657
10.11.20.8,10.11.10.6,TX10000356,2026-01-08 19:51:00,W001443,W001677,NL,GB,AS1136,AS2856
10.11.20.4,10.11.20.3,TX10009072,2026-01-08 20:35:00,W002421,W000645,IN,IN,AS45609,AS55836
10.13.10.7,10.13.30.5,TX10008297,2026-01-08 20:39:00,W001428,W000162,IN,US,AS55836,AS7018
10.13.20.6,10.15.20.4,TX10006398,2026-01-08 21:15:00,W001764,W001736,US,SG,AS7018,AS4657
10.15.30.5,10.11.10.4,TX10005210,2026-01-08 22:17:00,W001180,W000889,NL,US,AS6830,AS7018
10.11.30.1,10.12.30.8,TX10006099,2026-01-08 23:14:00,W000843,W001904,IN,US,AS45609,AS15169
10.14.10.3,10.13.30.2,TX10000608,2026-01-08 23:17:00,W001488,W002285,SG,NL,AS9506,AS6830
10.14.30.4,10.13.10.3,TX10004893,2026-01-08 23:50:00,W001100,W002205,SG,SG,AS9506,AS4657
10.12.20.7,10.11.30.6,TX10005699,2026-01-09 00:00:00,W001768,W001730,IN,US,AS55836,AS15169
10.14.30.1,10.11.20.8,TX10009377,2026-01-09 02:05:00,W000242,W001401,IN,IN,AS4755,AS4755
10.14.20.1,10.13.10.7,TX10007117,2026-01-09 02:08:00,W001396,W000101,IN,GB,AS45609,AS2856
10.15.20.5,10.14.20.7,TX10002841,2026-01-09 02:10:00,W001926,W001348,IN,US,AS4755,AS15169
10.14.20.5,10.14.20.5,TX10003134,2026-01-09 02:55:00,W000196,W000193,IN,NL,AS55836,AS1136
10.15.30.7,10.12.10.8,TX10005183,2026-01-09 03:12:00,W001776,W002318,DE,IN,AS3320,AS45609
10.11.20.1,10.13.30.6,TX10001942,2026-01-09 03:14:00,W002294,W002055,US,CA,AS15169,AS812
10.14.30.6,10.11.20.7,TX10000527,2026-01-09 03:34:00,W000020,W001089,AU,NL,AS1221,AS1136
10.15.20.7,10.14.10.4,TX10003580,2026-01-09 03:56:00,W000305,W001553,US,AU,AS7922,AS1221
10.15.30.3,10.13.10.6,TX10008813,2026-01-09 04:28:00,W002350,W001292,IN,CA,AS55836,AS577
10.14.30.6,10.11.10.3,TX10005121,2026-01-09 04:30:00,W001277,W001600,US,SG,AS7922,AS4657
10.14.20.8,10.15.10.3,TX10008629,2026-01-09 04:46:00,W001968,W001026,IN,IN,AS4755,AS4755
10.11.20.2,10.13.30.4,TX10002904,2026-01-09 05:06:00,W001534,W000858,US,IN,AS7018,AS4755
10.12.20.4,10.14.20.6,TX10004879,2026-01-09 05:27:00,W001384,W001944,IN,AU,AS4755,AS1221
10.14.30.4,10.13.10.2,TX10006528,2026-01-09 05:28:00,W001331,W001246,IN,GB,AS4755,AS5089
10.12.10.4,10.14.10.2,TX10004124,2026-01-09 05:29:00,W002388,W001928,IN,AU,AS55836,AS4804
10.11.30.6,10.14.10.8,TX10000558,2026-01-09 05:40:00,W000016,W002006,IN,SG,AS45609,AS9506
10.13.10.6,10.11.10.1,TX10006181,2026-01-09 06:14:00,W000708,W000736,GB,GB,AS5089,AS2856
10.14.10.4,10.14.20.6,TX10009999,2026-01-09 06:30:00,W001499,W002237,GB,SG,AS2856,AS9506
10.13.10.5,10.15.10.4,TX10001788,2026-01-09 06:37:00,W001039,W001345,DE,US,AS3320,AS7922
10.14.30.3,10.12.30.6,TX10000815,2026-01-09 07:08:00,W000034,W000671,NL,US,AS1136,AS15169
10.12.30.3,10.13.10.6,TX10009304,2026-01-09 07:23:00,W002261,W000517,US,US,AS7018,AS15169
10.12.30.8,10.12.30.7,TX10009011,2026-01-09 07:27:00,W000958,W000454,NL,SG,AS6830,AS4657
10.14.20.8,10.15.30.7,TX10006692,2026-01-09 07:51:00,W000048,W000905,IN,DE,AS45609,AS6805
10.13.20.8,10.12.10.2,TX10003585,2026-01-09 09:19:00,W000793,W000713,IN,US,AS55836,AS15169
10.15.10.6,10.13.30.7,TX10000358,2026-01-09 09:41:00,W000039,W001600,DE,IN,AS3320,AS4755
10.14.30.2,10.11.10.2,TX10008740,2026-01-09 09:48:00,W002408,W001676,NL,GB,AS1136,AS5089
10.13.10.6,10.12.20.2,TX10004945,2026-01-09 09:53:00,W000228,W002129,DE,CA,AS3320,AS577
10.12.30.8,10.13.20.1,TX10002776,2026-01-09 10:07:00,W001267,W001902,GB,US,AS5089,AS15169
10.13.30.4,10.15.10.7,TX10007739,2026-01-09 10:50:00,W002283,W002232,AU,US,AS4804,AS7922
10.11.20.3,10.15.30.5,TX10001641,2026-01-09 10:57:00,W002140,W001201,IN,NL,AS4755,AS6830
10.13.10.5,10.12.20.6,TX10000559,2026-01-09 11:22:00,W000022,W001908,SG,GB,AS9506,AS5089
10.13.10.8,10.15.20.7,TX10006089,2026-01-09 12:22:00,W000751,W001619,IN,GB,AS4755,AS2856
10.11.10.1,10.15.20.6,TX10000205,2026-01-09 12:36:00,W000002,W001173,CA,SG,AS812,AS9506
10.14.10.4,10.11.20.5,TX10000346,2026-01-09 13:11:00,W000003,W000907,GB,NL,AS5089,AS1136
10.13.30.7,10.12.10.4,TX10009859,2026-01-09 13:27:00,W000301,W001182,US,GB,AS7018,AS2856
10.14.30.3,10.11.30.6,TX10007222,2026-01-09 14:03:00,W000386,W001700,GB,SG,AS5089,AS4657
10.12.20.5,10.14.30.2,TX10000477,2026-01-09 14:13:00,W000029,W000028,US,SG,AS7018,AS9506
10.15.20.4,10.14.20.6,TX10005599,2026-01-09 14:40:00,W000620,W000994,GB,CA,AS2856,AS812
10.13.10.8,10.11.20.4,TX10007102,2026-01-09 16:26:00,W000866,W001441,AU,DE,AS4804,AS3320
10.15.10.7,10.12.10.1,TX10001643,2026-01-09 16:28:00,W002069,W000822,AU,SG,AS1221,AS4657
10.14.20.5,10.13.30.3,TX10004439,2026-01-09 17:19:00,W000899,W001248,GB,CA,AS2856,AS577
10.13.20.8,10.13.20.4,TX10007911,2026-01-09 17:27:00,W001834,W002126,US,NL,AS7018,AS1136
10.11.30.1,10.14.20.2,TX10009172,2026-01-09 17:49:00,W002076,W001050,DE,IN,AS6805,AS55836
10.12.10.2,10.12.10.5,TX10001006,2026-01-09 18:19:00,W002288,W000587,GB,CA,AS5089,AS812
10.15.20.5,10.11.10.7,TX10001590,2026-01-09 19:03:00,W002311,W001041,IN,NL,AS55836,AS1136
10.11.10.2,10.12.10.6,TX10000669,2026-01-09 20:27:00,W000020,W001280,CA,DE,AS812,AS6805
10.14.20.2,10.11.10.8,TX10009863,2026-01-09 20:30:00,W000730,W000119,IN,GB,AS55836,AS2856
