txid,source_wallet,destination_wallet,amount_btc,timestamp,ground_truth,scenario
TX10004631,W001921,W001554,0.580817,2026-01-06 21:41:00,synthetic_normal,normal
TX10007336,W000446,W000999,0.661739,2026-01-06 21:56:00,synthetic_normal,normal
TX10004987,W001887,W001637,1.023406,2026-01-06 22:07:00,synthetic_normal,normal
TX10004289,W000708,W001556,0.369833,2026-01-06 22:18:00,synthetic_normal,normal
TX10002875,W001308,W002499,0.102235,2026-01-06 22:20:00,synthetic_normal,normal
TX10009330,W000600,W001866,0.302042,2026-01-06 22:57:00,synthetic_normal,normal
TX10000712,W000502,W001265,4.818603,2026-01-06 23:01:00,synthetic_anomalous,rapid_chain
TX10003555,W001621,W000566,0.236047,2026-01-06 23:05:00,synthetic_normal,normal
TX10006684,W000523,W000842,0.612633,2026-01-06 23:17:00,synthetic_normal,normal
TX10006145,W001866,W000691,0.602938,2026-01-07 00:01:00,synthetic_normal,normal
TX10004107,W000867,W002007,0.231829,2026-01-07 00:37:00,synthetic_normal,normal
TX10008955,W001205,W002036,0.186538,2026-01-07 00:54:00,synthetic_normal,normal
TX10000133,W000042,W002155,2.805361,2026-01-07 03:14:00,synthetic_anomalous,high_connectivity
TX10000911,W000015,W001504,3.073314,2026-01-07 03:27:00,synthetic_anomalous,layered_transfer
TX10007457,W002429,W000084,0.553342,2026-01-07 04:01:00,synthetic_normal,normal
TX10001107,W001317,W001573,0.261617,2026-01-07 05:02:00,synthetic_normal,normal
TX10006858,W000354,W001774,0.72878,2026-01-07 06:31:00,synthetic_normal,normal
TX10009439,W000791,W000748,0.895061,2026-01-07 06:35:00,synthetic_normal,normal
TX10000131,W000043,W000877,3.12581,2026-01-07 07:01:00,synthetic_anomalous,cross_border_burst
TX10003598,W000531,W000055,1.353508,2026-01-07 08:18:00,synthetic_normal,normal
TX10002074,W001313,W001037,0.440831,2026-01-07 08:35:00,synthetic_normal,normal
TX10006150,W002167,W000380,0.10288,2026-01-07 09:06:00,synthetic_normal,normal
TX10003756,W001622,W002156,0.774134,2026-01-07 09:19:00,synthetic_normal,normal
TX10000304,W001523,W000122,0.342912,2026-01-07 09:57:00,synthetic_anomalous,rapid_chain
TX10009025,W001813,W001293,0.441953,2026-01-07 10:01:00,synthetic_normal,normal
TX10003595,W000361,W001121,1.852966,2026-01-07 11:05:00,synthetic_normal,normal
TX10001732,W002041,W000495,0.329013,2026-01-07 11:07:00,synthetic_normal,normal
TX10007300,W002262,W000804,0.61604,2026-01-07 11:11:00,synthetic_normal,normal
TX10008111,W001805,W002076,1.461096,2026-01-07 11:58:00,synthetic_normal,normal
TX10009504,W002287,W000507,0.095386,2026-01-07 13:02:00,synthetic_normal,normal
TX10004991,W001803,W001171,0.195127,2026-01-07 13:05:00,synthetic_normal,normal
TX10009495,W000231,W001286,0.24353,2026-01-07 13:13:00,synthetic_normal,normal
TX10007499,W000447,W000567,0.726538,2026-01-07 13:23:00,synthetic_normal,normal
TX10001854,W000329,W000508,1.001856,2026-01-07 13:43:00,synthetic_normal,normal
TX10000182,W000039,W001079,1.387056,2026-01-07 14:08:00,synthetic_anomalous,ip_wallet_reuse
TX10006751,W001336,W001762,0.103057,2026-01-07 14:39:00,synthetic_normal,normal
TX10003207,W001668,W002013,0.405481,2026-01-07 14:40:00,synthetic_normal,normal
TX10006277,W001844,W002368,2.095862,2026-01-07 16:20:00,synthetic_normal,normal
TX10005285,W002138,W002104,0.250633,2026-01-07 16:31:00,synthetic_normal,normal
TX10005706,W000724,W002000,0.684207,2026-01-07 17:30:00,synthetic_normal,normal
TX10003576,W002132,W002184,0.251493,2026-01-07 17:36:00,synthetic_normal,normal
TX10009611,W000955,W001213,0.804624,2026-01-07 18:05:00,synthetic_normal,normal
TX10004470,W001303,W000346,0.586368,2026-01-07 19:09:00,synthetic_normal,normal
TX10001734,W000854,W000035,0.508378,2026-01-07 19:12:00,synthetic_normal,normal
TX10000000,W000952,W000955,2.987077,2026-01-07 19:49:00,synthetic_anomalous,rapid_chain
TX10002015,W002383,W000242,0.146014,2026-01-07 20:38:00,synthetic_normal,normal
TX10007109,W001939,W000435,0.197354,2026-01-07 21:17:00,synthetic_normal,normal
TX10001411,W002239,W002069,0.734948,2026-01-07 21:32:00,synthetic_normal,normal
TX10006241,W000028,W001503,0.260702,2026-01-07 21:36:00,synthetic_normal,normal
TX10001813,W000119,W002456,1.102092,2026-01-07 21:43:00,synthetic_normal,normal
TX10009956,W001591,W000561,0.553462,2026-01-07 22:13:00,synthetic_normal,normal
TX10001208,W001369,W001970,0.437836,2026-01-07 22:16:00,synthetic_normal,normal
TX10000459,W000626,W001059,1.085764,2026-01-07 22:22:00,synthetic_anomalous,cross_border_burst
TX10007893,W001932,W001917,0.937193,2026-01-07 22:44:00,synthetic_normal,normal
TX10000042,W000028,W000777,1.508614,2026-01-07 22:48:00,synthetic_anomalous,fan_in
TX10001952,W002211,W002331,1.132648,2026-01-07 23:07:00,synthetic_normal,normal
TX10004244,W001175,W000181,1.199687,2026-01-07 23:10:00,synthetic_normal,normal
TX10004485,W001956,W001117,0.468244,2026-01-07 23:29:00,synthetic_normal,normal
TX10009950,W001072,W000590,0.54448,2026-01-07 23:33:00,synthetic_normal,normal
TX10003537,W002389,W000957,0.57629,2026-01-08 00:07:00,synthetic_normal,normal
TX10007470,W000957,W001228,0.808171,2026-01-08 00:43:00,synthetic_normal,normal
TX10000221,W000028,W000067,3.153931,2026-01-08 00:49:00,synthetic_anomalous,high_connectivity
TX10001664,W002383,W000699,0.495332,2026-01-08 02:20:00,synthetic_normal,normal
TX10009482,W001572,W002109,0.433172,2026-01-08 02:46:00,synthetic_normal,normal
TX10007906,W001529,W001051,0.454821,2026-01-08 03:33:00,synthetic_normal,normal
TX10008726,W002311,W002331,0.136493,2026-01-08 04:21:00,synthetic_normal,normal
TX10001879,W000462,W000078,0.088112,2026-01-08 04:31:00,synthetic_normal,normal
TX10007979,W001359,W001203,0.362199,2026-01-08 04:37:00,synthetic_normal,normal
TX10003637,W000092,W001425,0.263238,2026-01-08 05:21:00,synthetic_normal,normal
TX10009209,W001683,W002314,0.230477,2026-01-08 05:41:00,synthetic_normal,normal
TX10001148,W001725,W001805,0.380565,2026-01-08 06:28:00,synthetic_normal,normal
TX10007513,W001042,W002167,0.215249,2026-01-08 06:57:00,synthetic_normal,normal
TX10005086,W001817,W002170,0.279679,2026-01-08 07:19:00,synthetic_normal,normal
TX10007538,W000635,W002239,0.457339,2026-01-08 07:26:00,synthetic_normal,normal
TX10004738,W000636,W000513,0.631122,2026-01-08 07:32:00,synthetic_normal,normal
TX10000065,W000028,W000512,1.144531,2026-01-08 09:17:00,synthetic_anomalous,fan_out
TX10008602,W000814,W000801,1.440744,2026-01-08 09:27:00,synthetic_normal,normal
TX10002593,W000523,W000520,0.760584,2026-01-08 10:43:00,synthetic_normal,normal
TX10000395,W000279,W001717,1.410011,2026-01-08 10:47:00,synthetic_anomalous,cross_border_burst
TX10007412,W000556,W001835,0.165168,2026-01-08 11:16:00,synthetic_normal,normal
TX10008192,W000525,W002448,1.528026,2026-01-08 11:17:00,synthetic_normal,normal
TX10006368,W000011,W001331,0.270839,2026-01-08 11:43:00,synthetic_normal,normal
TX10007086,W002317,W002117,0.8294,2026-01-08 11:56:00,synthetic_normal,normal
TX10009981,W001610,W001250,0.465746,2026-01-08 12:49:00,synthetic_normal,normal
TX10008885,W002274,W000062,0.595869,2026-01-08 13:08:00,synthetic_normal,normal
TX10009755,W002297,W000671,0.680087,2026-01-08 13:46:00,synthetic_normal,normal
TX10009230,W000265,W000984,0.298274,2026-01-08 14:43:00,synthetic_normal,normal
TX10004690,W002470,W002120,0.081812,2026-01-08 15:16:00,synthetic_normal,normal
TX10009136,W000893,W001646,0.2056,2026-01-08 16:04:00,synthetic_normal,normal
TX10002873,W000178,W000437,0.206266,2026-01-08 16:06:00,synthetic_normal,normal
TX10003916,W000909,W000157,0.470111,2026-01-08 17:01:00,synthetic_normal,normal
TX10006212,W002411,W000530,0.517585,2026-01-08 17:40:00,synthetic_normal,normal
TX10004208,W000686,W000715,0.147355,2026-01-08 17:53:00,synthetic_normal,normal
TX10003490,W001146,W002439,0.571796,2026-01-08 18:20:00,synthetic_normal,normal
TX10009004,W000211,W000505,0.44248,2026-01-08 18:34:00,synthetic_normal,normal
TX10008614,W001857,W001432,0.426325,2026-01-08 18:40:00,synthetic_normal,normal
TX10000247,W000033,W000155,7.938727,2026-01-08 19:01:00,synthetic_anomalous,layered_transfer
TX10007569,W002089,W001670,0.416323,2026-01-08 19:06:00,synthetic_normal,normal
TX10008860,W000166,W001340,0.105604,2026-01-08 19:27:00,synthetic_normal,normal
TX10006464,W002051,W000867,0.638878,2026-01-08 19:28:00,synthetic_normal,normal
TX10000356,W001443,W001677,12.069882,2026-01-08 19:51:00,synthetic_anomalous,high_frequency
TX10009072,W002421,W000645,0.253106,2026-01-08 20:35:00,synthetic_normal,normal
TX10008297,W001428,W000162,0.277978,2026-01-08 20:39:00,synthetic_normal,normal
TX10006398,W001764,W001736,0.222585,2026-01-08 21:15:00,synthetic_normal,normal
TX10005210,W001180,W000889,0.224247,2026-01-08 22:17:00,synthetic_normal,normal
TX10006099,W000843,W001904,0.380614,2026-01-08 23:14:00,synthetic_normal,normal
TX10000608,W001488,W002285,9.17695,2026-01-08 23:17:00,synthetic_anomalous,rapid_chain
TX10004893,W001100,W002205,0.688291,2026-01-08 23:50:00,synthetic_normal,normal
TX10005699,W001768,W001730,0.917997,2026-01-09 00:00:00,synthetic_normal,normal
TX10009377,W000242,W001401,0.318013,2026-01-09 02:05:00,synthetic_normal,normal
TX10007117,W001396,W000101,0.468141,2026-01-09 02:08:00,synthetic_normal,normal
TX10002841,W001926,W001348,1.000128,2026-01-09 02:10:00,synthetic_normal,normal
TX10003134,W000196,W000193,0.315649,2026-01-09 02:55:00,synthetic_normal,normal
TX10005183,W001776,W002318,0.80815,2026-01-09 03:12:00,synthetic_normal,normal
TX10001942,W002294,W002055,0.447055,2026-01-09 03:14:00,synthetic_normal,normal
TX10000527,W000020,W001089,2.667153,2026-01-09 03:34:00,synthetic_anomalous,layered_transfer
TX10003580,W000305,W001553,0.258024,2026-01-09 03:56:00,synthetic_normal,normal
TX10008813,W002350,W001292,0.645846,2026-01-09 04:28:00,synthetic_normal,normal
TX10005121,W001277,W001600,0.70407,2026-01-09 04:30:00,synthetic_normal,normal
TX10008629,W001968,W001026,0.224626,2026-01-09 04:46:00,synthetic_normal,normal
TX10002904,W001534,W000858,1.278417,2026-01-09 05:06:00,synthetic_normal,normal
TX10004879,W001384,W001944,1.471262,2026-01-09 05:27:00,synthetic_normal,normal
TX10006528,W001331,W001246,1.211051,2026-01-09 05:28:00,synthetic_normal,normal
TX10004124,W002388,W001928,0.127495,2026-01-09 05:29:00,synthetic_normal,normal
TX10000558,W000016,W002006,8.904753,2026-01-09 05:40:00,synthetic_anomalous,ip_wallet_reuse
TX10006181,W000708,W000736,0.244646,2026-01-09 06:14:00,synthetic_normal,normal
TX10009999,W001499,W002237,0.142482,2026-01-09 06:30:00,synthetic_normal,normal
TX10001788,W001039,W001345,0.302292,2026-01-09 06:37:00,synthetic_normal,normal
TX10000815,W000034,W000671,4.204176,2026-01-09 07:08:00,synthetic_anomalous,layered_transfer
TX10009304,W002261,W000517,0.28984,2026-01-09 07:23:00,synthetic_normal,normal
TX10009011,W000958,W000454,0.288874,2026-01-09 07:27:00,synthetic_normal,normal
TX10006692,W000048,W000905,0.198163,2026-01-09 07:51:00,synthetic_normal,normal
TX10003585,W000793,W000713,0.225409,2026-01-09 09:19:00,synthetic_normal,normal
TX10000358,W000039,W001600,3.364684,2026-01-09 09:41:00,synthetic_anomalous,ip_wallet_reuse
TX10008740,W002408,W001676,0.117261,2026-01-09 09:48:00,synthetic_normal,normal
TX10004945,W000228,W002129,0.636091,2026-01-09 09:53:00,synthetic_normal,normal
TX10002776,W001267,W001902,0.640048,2026-01-09 10:07:00,synthetic_normal,normal
TX10007739,W002283,W002232,0.155349,2026-01-09 10:50:00,synthetic_normal,normal
TX10001641,W002140,W001201,0.370676,2026-01-09 10:57:00,synthetic_normal,normal
TX10000559,W000022,W001908,4.462865,2026-01-09 11:22:00,synthetic_anomalous,layered_transfer
TX10006089,W000751,W001619,0.972574,2026-01-09 12:22:00,synthetic_normal,normal
TX10000205,W000002,W001173,7.158321,2026-01-09 12:36:00,synthetic_anomalous,high_connectivity
TX10000346,W000003,W000907,3.069383,2026-01-09 13:11:00,synthetic_anomalous,fan_in
TX10009859,W000301,W001182,0.361811,2026-01-09 13:27:00,synthetic_normal,normal
TX10007222,W000386,W001700,0.27301,2026-01-09 14:03:00,synthetic_normal,normal
TX10000477,W000029,W000028,1.861443,2026-01-09 14:13:00,synthetic_anomalous,high_connectivity
TX10005599,W000620,W000994,0.275973,2026-01-09 14:40:00,synthetic_normal,normal
TX10007102,W000866,W001441,0.412935,2026-01-09 16:26:00,synthetic_normal,normal
TX10001643,W002069,W000822,0.387184,2026-01-09 16:28:00,synthetic_normal,normal
TX10004439,W000899,W001248,0.232822,2026-01-09 17:19:00,synthetic_normal,normal
TX10007911,W001834,W002126,0.929553,2026-01-09 17:27:00,synthetic_normal,normal
TX10009172,W002076,W001050,0.257695,2026-01-09 17:49:00,synthetic_normal,normal
TX10001006,W002288,W000587,1.181649,2026-01-09 18:19:00,synthetic_normal,normal
TX10001590,W002311,W001041,0.638646,2026-01-09 19:03:00,synthetic_normal,normal
TX10000669,W000020,W001280,9.938585,2026-01-09 20:27:00,synthetic_anomalous,high_connectivity
TX10009863,W000730,W000119,0.496676,2026-01-09 20:30:00,synthetic_normal,normal
TX10006452,W000692,W001258,0.537635,2026-01-09 20:51:00,synthetic_normal,normal
TX10001956,W000820,W000019,0.22797,2026-01-09 21:11:00,synthetic_normal,normal
TX10007061,W000960,W000785,0.953697,2026-01-09 21:43:00,synthetic_normal,normal
TX10009091,W002158,W000643,0.340637,2026-01-09 22:10:00,synthetic_normal,normal
TX10007719,W000751,W001217,0.334829,2026-01-09 22:52:00,synthetic_normal,normal
TX10005682,W001828,W000849,0.190528,2026-01-09 23:40:00,synthetic_normal,normal
TX10007633,W000202,W000665,0.538125,2026-01-10 00:34:00,synthetic_normal,normal
TX10003018,W001348,W000166,0.504983,2026-01-10 00:50:00,synthetic_normal,normal
TX10006060,W000518,W002086,1.088179,2026-01-10 00:58:00,synthetic_normal,normal
TX10000541,W000031,W001144,1.794354,2026-01-10 01:00:00,synthetic_anomalous,high_connectivity
TX10008790,W001950,W001996,0.392522,2026-01-10 01:39:00,synthetic_normal,normal
TX10000343,W000023,W001676,2.387499,2026-01-10 01:46:00,synthetic_anomalous,layered_transfer
TX10000347,W000579,W000499,4.375919,2026-01-10 02:16:00,synthetic_anomalous,cross_border_burst
TX10007870,W001821,W000443,0.855785,2026-01-10 02:23:00,synthetic_normal,normal
TX10007668,W002394,W001902,0.846176,2026-01-10 02:51:00,synthetic_normal,normal
TX10006478,W000612,W002495,0.170903,2026-01-10 02:56:00,synthetic_normal,normal
TX10001510,W001580,W001142,0.353303,2026-01-10 02:58:00,synthetic_normal,normal
TX10007663,W000939,W000343,0.839423,2026-01-10 03:11:00,synthetic_normal,normal
TX10009719,W000821,W000150,0.239502,2026-01-10 03:17:00,synthetic_normal,normal
TX10007648,W000988,W002059,0.25043,2026-01-10 03:38:00,synthetic_normal,normal
TX10008838,W000356,W001874,0.705479,2026-01-10 03:48:00,synthetic_normal,normal
TX10008646,W000333,W002377,0.705493,2026-01-10 03:48:00,synthetic_normal,normal
TX10001802,W001914,W001575,0.266533,2026-01-10 04:04:00,synthetic_normal,normal
TX10002457,W001192,W000895,0.081309,2026-01-10 05:01:00,synthetic_normal,normal
TX10002236,W000042,W000588,0.651306,2026-01-10 05:02:00,synthetic_normal,normal
TX10004686,W000067,W000437,0.214631,2026-01-10 05:12:00,synthetic_normal,normal
TX10003507,W000190,W002215,0.902595,2026-01-10 05:23:00,synthetic_normal,normal
TX10005915,W002266,W000056,0.633159,2026-01-10 05:35:00,synthetic_normal,normal
TX10006507,W001129,W002080,0.114898,2026-01-10 06:22:00,synthetic_normal,normal
TX10008426,W002364,W001854,0.162431,2026-01-10 06:43:00,synthetic_normal,normal
TX10005834,W001236,W000325,1.114524,2026-01-10 07:18:00,synthetic_normal,normal
TX10002328,W002280,W001664,0.734605,2026-01-10 08:04:00,synthetic_normal,normal
TX10000516,W001878,W001396,1.43653,2026-01-10 09:51:00,synthetic_anomalous,high_frequency
TX10002407,W001883,W000645,0.453171,2026-01-10 10:17:00,synthetic_normal,normal
TX10000444,W000014,W002205,4.996046,2026-01-10 10:31:00,synthetic_anomalous,high_frequency
TX10004322,W000295,W000696,0.525372,2026-01-10 11:06:00,synthetic_normal,normal
TX10004437,W001045,W001264,0.438086,2026-01-10 11:15:00,synthetic_normal,normal
TX10009104,W001253,W001761,0.160963,2026-01-10 11:59:00,synthetic_normal,normal
TX10009924,W000826,W000065,0.526679,2026-01-10 12:02:00,synthetic_normal,normal
TX10008735,W001672,W000269,1.550743,2026-01-10 12:07:00,synthetic_normal,normal
TX10001293,W001809,W001426,0.31364,2026-01-10 12:38:00,synthetic_normal,normal
TX10006408,W000701,W002362,0.831279,2026-01-10 12:40:00,synthetic_normal,normal
TX10005702,W001165,W001432,0.443493,2026-01-10 12:59:00,synthetic_normal,normal
TX10003474,W002074,W000518,0.821192,2026-01-10 13:04:00,synthetic_normal,normal
TX10003819,W001397,W002094,0.117875,2026-01-10 13:45:00,synthetic_normal,normal
TX10009248,W001359,W000332,0.227632,2026-01-10 14:08:00,synthetic_normal,normal
TX10001095,W000223,W001053,0.799896,2026-01-10 14:29:00,synthetic_normal,normal
TX10009883,W001681,W000194,0.154653,2026-01-10 14:31:00,synthetic_normal,normal
TX10000255,W000022,W001387,13.401703,2026-01-10 14:38:00,synthetic_anomalous,layered_transfer
TX10002901,W000065,W000914,0.702295,2026-01-10 15:30:00,synthetic_normal,normal
TX10004380,W002314,W000746,0.141602,2026-01-10 16:16:00,synthetic_normal,normal
TX10003638,W001375,W000676,0.393601,2026-01-10 16:23:00,synthetic_normal,normal
TX10008235,W000325,W000044,0.7089,2026-01-10 17:17:00,synthetic_normal,normal
TX10004547,W000587,W002498,1.051698,2026-01-10 17:46:00,synthetic_normal,normal
TX10004787,W002128,W000857,0.776715,2026-01-10 17:46:00,synthetic_normal,normal
TX10008251,W001470,W002172,0.231767,2026-01-10 17:53:00,synthetic_normal,normal
TX10009117,W000660,W000077,1.05634,2026-01-10 18:09:00,synthetic_normal,normal
TX10007067,W002467,W002404,0.364198,2026-01-10 18:48:00,synthetic_normal,normal
TX10000649,W000008,W002360,0.462192,2026-01-10 18:55:00,synthetic_anomalous,fan_out
TX10003423,W001178,W000765,0.571386,2026-01-10 19:20:00,synthetic_normal,normal
TX10005298,W001863,W000745,0.793896,2026-01-10 19:39:00,synthetic_normal,normal
TX10002482,W000862,W000969,0.4488,2026-01-10 21:06:00,synthetic_normal,normal
TX10008695,W000055,W000301,0.11406,2026-01-10 21:45:00,synthetic_normal,normal
TX10009766,W000446,W000176,0.324688,2026-01-10 22:01:00,synthetic_normal,normal
TX10006742,W001187,W002062,0.908591,2026-01-10 22:11:00,synthetic_normal,normal
TX10007607,W000839,W001593,0.300767,2026-01-10 22:51:00,synthetic_normal,normal
TX10008170,W002374,W000653,0.120076,2026-01-10 23:00:00,synthetic_normal,normal
TX10003171,W000360,W001168,0.168572,2026-01-11 00:05:00,synthetic_normal,normal
TX10009204,W000237,W000300,0.403981,2026-01-11 00:06:00,synthetic_normal,normal
TX10001187,W000919,W000830,0.140271,2026-01-11 01:28:00,synthetic_normal,normal
TX10005838,W002300,W000315,1.214014,2026-01-11 01:29:00,synthetic_normal,normal
TX10003335,W002220,W002141,1.284672,2026-01-11 01:39:00,synthetic_normal,normal
TX10006009,W002195,W002182,0.331696,2026-01-11 02:00:00,synthetic_normal,normal
TX10004629,W002080,W000343,0.631609,2026-01-11 02:13:00,synthetic_normal,normal
TX10003967,W001692,W002183,0.251708,2026-01-11 02:50:00,synthetic_normal,normal
TX10000561,W000019,W000420,3.452033,2026-01-11 03:16:00,synthetic_anomalous,fan_out
TX10002399,W000917,W000619,0.882342,2026-01-11 03:25:00,synthetic_normal,normal
TX10007301,W001275,W000171,0.255434,2026-01-11 03:29:00,synthetic_normal,normal
TX10005012,W000224,W002138,0.209389,2026-01-11 03:42:00,synthetic_normal,normal
TX10005432,W001908,W001383,0.092893,2026-01-11 04:30:00,synthetic_normal,normal
